date,state,cases_new,checkins,unique_ind,unique_loc
2021-03-20,Sarawak,154,-45.7317025152915,-56.68246222676174,-45.3117674636662
2021-03-20,Selangor,652,88.80415442196899,90.47619372086456,71.22831692451945
2021-03-20,Terengganu,32,-88.36445746554342,-86.53603673736795,-78.20557899671824
2021-03-20,Kuala Lumpur,78,51.714543198575,48.63848041010994,7.499999999999996
2021-03-20,Labuan,3,-97.5746069412325,-98.02712784387369,-98.12236286919831
2021-03-20,Putrajaya,0,-92.1416844900097,-90.0234156771587,-98.12705110173464
2021-03-21,Johor,141,-14.564972043336388,-21.141395871441016,-7.026488513830287
2021-03-21,Kedah,30,-68.8118000040618,-65.02938628303976,-52.21753398968589
2021-03-21,Kelantan,30,-89.49159365900235,-87.01239058289806,-72.02883263009845
2021-03-21,Melaka,10,-79.00250160019795,-79.06325707878781,-79.83122362869199
2021-03-21,Negeri Sembilan,22,-76.97599406037467,-75.59284453973187,-77.96530707923112
2021-03-21,Pahang,11,-72.73362164758011,-73.86731388829362,-71.98077824660103
2021-03-21,Perak,55,-53.87807437988099,-55.05000829582044,-52.79067041725269
2021-03-21,Perlis,5,-94.034014412765,-92.0721256004249,-92.72269104547586
2021-03-21,Penang,205,-50.747475154966715,-53.665645389278396,-58.22433192686357
2021-03-21,Sabah,50,-56.53465856756276,-64.70668397830073,-56.095874355368025
2021-03-21,Sarawak,276,-51.67384228631364,-59.57077050285618,-61.83309892170652
2021-03-21,Selangor,356,77.2767055526627,80.99551889419949,21.44280356305672
2021-03-21,Terengganu,18,-87.99265062549676,-86.06268097068254,-73.8173933427098
2021-03-21,Kuala Lumpur,115,42.749179453858964,42.84012778629693,-20.642287857477726
2021-03-21,Labuan,0,-97.94519800385928,-98.19059127906561,-98.76347866854196
2021-03-21,Putrajaya,3,-92.04047101980377,-89.68585925450725,-98.46929207688702
2021-03-22,Johor,86,-21.835707852554386,-23.25456448986837,20.67158931082982
2021-03-22,Kedah,27,-72.03830748862246,-67.11768447468718,-48.585325832161274
2021-03-22,Kelantan,44,-90.35443642015997,-87.84974037659276,-72.30075011720581
2021-03-22,Melaka,12,-80.40887976196184,-79.71159162895503,-69.68002812939523
2021-03-22,Negeri Sembilan,41,-78.05590835359284,-75.58916507933155,-66.88584153774026
2021-03-22,Pahang,42,-71.93350194876686,-72.8629574753178,-56.40178152836381
2021-03-22,Perak,39,-55.096228092001745,-55.246655012770795,-27.999296765119553
2021-03-22,Perlis,0,-93.27691665583289,-90.65178574774642,-87.69573370839193
2021-03-22,Penang,88,-52.24025640745785,-52.08388624607482,-34.43155180496953
2021-03-22,Sabah,36,-55.814531496717336,-62.571643011938136,-35.62939521800281
2021-03-22,Sarawak,124,-53.49460712912537,-58.2891599349008,-40.06680731364276
2021-03-22,Selangor,403,57.422148452778174,72.71639230270512,94.03891233005157
2021-03-22,Terengganu,3,-88.82305423458729,-86.74740129591957,-73.97327707454289
2021-03-22,Kuala Lumpur,158,29.546195880807936,36.66292701756226,27.773089545241447
2021-03-22,Labuan,8,-97.61108026382924,-97.99564801600428,-97.69338959212376
2021-03-22,Putrajaya,5,-93.16387698708803,-90.75883079013346,-96.94678856071262
2021-03-23,Johor,161,-23.473995557162475,-27.48294587138991,-15.768870135958746
2021-03-23,Kedah,51,-73.1575411288521,-67.96280201811588,-49.164322550398495
2021-03-23,Kelantan,65,-90.78382689982146,-88.19077184517785,-72.99695264885138
2021-03-23,Melaka,45,-80.61592113030827,-79.62355713196963,-69.31082981715892
2021-03-23,Negeri Sembilan,10,-78.75937374752475,-75.92774357431641,-66.91631504922644
2021-03-23,Pahang,38,-77.30209872195543,-75.76489338252455,-59.31434599156118
2021-03-23,Perak,4,-57.38476329711653,-56.45140574125285,-27.578527894983594
2021-03-23,Perlis,0,-93.61976588824214,-90.89974049583455,-87.76019690576653
2021-03-23,Penang,100,-55.18464826799382,-53.306148480536166,-34.09985935302391
2021-03-23,Sabah,60,-55.90941739807882,-62.455671871172555,-34.40107829348336
2021-03-23,Sarawak,140,-53.85867720377273,-58.20351027336006,-38.66736990154712
2021-03-23,Selangor,625,58.036171312433105,74.70227884654368,98.4997655883732
2021-03-23,Terengganu,7,-89.33622283100128,-87.15105172946564,-74.9003750586029
