date,state,cases_import,cases_new,cases_recovered
2020-08-25,Johor,0,0,0.0
2020-08-25,Kedah,0,7,0.0
2020-08-25,Kelantan,0,0,0.0
2020-08-25,Melaka,0,0,0.0
2020-08-25,Negeri Sembilan,0,0,0.0
2020-08-25,Pahang,0,0,0.0
2020-08-25,Perak,0,0,0.0
2020-08-25,Perlis,0,1,0.0
2020-08-25,Penang,0,0,0.0
2020-08-25,Sabah,0,0,1.0
2020-08-25,Sarawak,0,0,0.0
2020-08-25,Selangor,2,3,1.0
2020-08-25,Terengganu,0,0,0.0
2020-08-25,Kuala Lumpur,0,0,4.0
2020-08-25,Labuan,0,0,0.0
2020-08-25,Putrajaya,0,0,0.0
2020-08-26,Johor,0,0,2.0
2020-08-26,Kedah,0,5,0.0
2020-08-26,Kelantan,0,0,0.0
2020-08-26,Melaka,0,0,0.0
2020-08-26,Negeri Sembilan,0,0,0.0
2020-08-26,Pahang,0,0,0.0
2020-08-26,Perak,0,0,0.0
2020-08-26,Perlis,0,0,0.0
2020-08-26,Penang,0,0,0.0
2020-08-26,Sabah,0,0,0.0
2020-08-26,Sarawak,0,0,0.0
2020-08-26,Selangor,1,1,2.0
2020-08-26,Terengganu,0,0,0.0
2020-08-26,Kuala Lumpur,0,0,3.0
2020-08-26,Labuan,0,0,0.0
2020-08-26,Putrajaya,0,0,0.0
2020-08-27,Johor,0,0,0.0
2020-08-27,Kedah,0,0,6.0
2020-08-27,Kelantan,0,0,0.0
2020-08-27,Melaka,0,3,0.0
2020-08-27,Negeri Sembilan,0,0,0.0
2020-08-27,Pahang,0,0,0.0
2020-08-27,Perak,0,0,0.0
2020-08-27,Perlis,0,0,1.0
2020-08-27,Penang,0,0,0.0
2020-08-27,Sabah,0,0,0.0
2020-08-27,Sarawak,0,0,0.0
2020-08-27,Selangor,2,2,4.0
2020-08-27,Terengganu,0,0,0.0
2020-08-27,Kuala Lumpur,0,0,5.0
2020-08-27,Labuan,0,0,0.0
2020-08-27,Putrajaya,0,0,0.0
2020-08-28,Johor,0,0,0.0
2020-08-28,Kedah,0,1,22.0
2020-08-28,Kelantan,0,0,0.0
2020-08-28,Melaka,0,0,0.0
2020-08-28,Negeri Sembilan,0,0,0.0
2020-08-28,Pahang,0,0,0.0
2020-08-28,Perak,0,0,0.0
2020-08-28,Perlis,0,0,0.0
2020-08-28,Penang,0,0,0.0
2020-08-28,Sabah,0,0,1.0
2020-08-28,Sarawak,1,1,0.0
2020-08-28,Selangor,2,3,1.0
2020-08-28,Terengganu,0,0,0.0
2020-08-28,Kuala Lumpur,5,5,12.0
2020-08-28,Labuan,0,0,0.0
2020-08-28,Putrajaya,0,0,0.0
2020-08-29,Johor,0,0,0.0
2020-08-29,Kedah,0,0,0.0
2020-08-29,Kelantan,0,0,0.0
2020-08-29,Melaka,0,0,0.0
2020-08-29,Negeri Sembilan,0,0,0.0
2020-08-29,Pahang,0,0,0.0
2020-08-29,Perak,0,0,0.0
2020-08-29,Perlis,0,0,0.0
2020-08-29,Penang,0,0,4.0
2020-08-29,Sabah,0,0,1.0
2020-08-29,Sarawak,0,1,0.0
2020-08-29,Selangor,2,2,0.0
2020-08-29,Terengganu,0,0,0.0
2020-08-29,Kuala Lumpur,8,8,3.0
2020-08-29,Labuan,0,0,0.0
2020-08-29,Putrajaya,0,0,0.0
2020-08-30,Johor,0,0,0.0
2020-08-30,Kedah,0,1,8.0
2020-08-30,Kelantan,0,0,0.0
2020-08-30,Melaka,0,0,0.0
2020-08-30,Negeri Sembilan,0,0,0.0
2020-08-30,Pahang,0,0,0.0
2020-08-30,Perak,0,0,0.0
2020-08-30,Perlis,0,0,0.0
2020-08-30,Penang,0,0,1.0
2020-08-30,Sabah,0,0,0.0
2020-08-30,Sarawak,1,1,0.0
2020-08-30,Selangor,0,1,0.0
2020-08-30,Terengganu,0,0,0.0
2020-08-30,Kuala Lumpur,14,14,1.0
2020-08-30,Labuan,0,0,0.0
2020-08-30,Putrajaya,0,0,0.0
2020-08-31,Johor,0,0,1.0
2020-08-31,Kedah,0,2,0.0
2020-08-31,Kelantan,0,0,0.0
2020-08-31,Melaka,0,0,0.0
2020-08-31,Negeri Sembilan,0,0,0.0
2020-08-31,Pahang,0,0,0.0
2020-08-31,Perak,0,0,0.0
2020-08-31,Perlis,0,0,0.0
2020-08-31,Penang,0,0,0.0
2020-08-31,Sabah,0,0,0.0
2020-08-31,Sarawak,0,0,0.0
2020-08-31,Selangor,4,4,0.0
2020-08-31,Terengganu,0,0,0.0
2020-08-31,Kuala Lumpur,0,0,5.0
2020-08-31,Labuan,0,0,0.0
2020-08-31,Putrajaya,0,0,0.0
2020-09-01,Johor,0,0,0.0
2020-09-01,Kedah,0,2,13.0
2020-09-01,Kelantan,0,0,0.0
2020-09-01,Melaka,0,0,0.0
2020-09-01,Negeri Sembilan,0,0,0.0
2020-09-01,Pahang,0,0,0.0
2020-09-01,Perak,0,0,0.0
2020-09-01,Perlis,0,0,0.0
2020-09-01,Penang,0,0,3.0
2020-09-01,Sabah,2,9,1.0
2020-09-01,Sarawak,0,0,0.0
2020-09-01,Selangor,3,3,1.0
2020-09-01,Terengganu,0,0,0.0
2020-09-01,Kuala Lumpur,0,0,2.0
2020-09-01,Labuan,0,0,1.0
2020-09-01,Putrajaya,0,0,0.0
2020-09-02,Johor,0,0,0.0
2020-09-02,Kedah,0,0,0.0
2020-09-02,Kelantan,0,0,0.0
2020-09-02,Melaka,0,0,0.0
2020-09-02,Negeri Sembilan,0,0,0.0
2020-09-02,Pahang,0,1,0.0
2020-09-02,Perak,0,0,0.0
2020-09-02,Perlis,0,0,0.0
2020-09-02,Penang,0,0,0.0
2020-09-02,Sabah,0,0,0.0
2020-09-02,Sarawak,0,0,0.0
2020-09-02,Selangor,0,1,2.0
2020-09-02,Terengganu,0,0,0.0
2020-09-02,Kuala Lumpur,4,4,2.0
2020-09-02,Labuan,0,0,0.0
2020-09-02,Putrajaya,0,0,0.0
2020-09-03,Johor,1,1,0.0
2020-09-03,Kedah,0,4,3.0
2020-09-03,Kelantan,0,0,0.0
2020-09-03,Melaka,0,0,0.0
2020-09-03,Negeri Sembilan,2,2,0.0
2020-09-03,Pahang,0,0,0.0
2020-09-03,Perak,0,0,0.0
2020-09-03,Perlis,0,0,0.0
2020-09-03,Penang,0,0,0.0
2020-09-03,Sabah,0,6,0.0
2020-09-03,Sarawak,0,0,0.0
2020-09-03,Selangor,0,0,0.0
2020-09-03,Terengganu,0,0,0.0
2020-09-03,Kuala Lumpur,1,1,1.0
2020-09-03,Labuan,0,0,0.0
2020-09-03,Putrajaya,0,0,0.0
2020-09-04,Johor,0,0,0.0
2020-09-04,Kedah,0,1,0.0
2020-09-04,Kelantan,0,0,0.0
2020-09-04,Melaka,0,0,0.0
2020-09-04,Negeri Sembilan,0,1,0.0
2020-09-04,Pahang,0,0,0.0
2020-09-04,Perak,0,0,0.0
2020-09-04,Perlis,0,0,0.0
2020-09-04,Penang,0,0,0.0
2020-09-04,Sabah,0,0,1.0
2020-09-04,Sarawak,0,0,5.0
2020-09-04,Selangor,0,2,0.0
2020-09-04,Terengganu,0,0,0.0
2020-09-04,Kuala Lumpur,7,7,3.0
2020-09-04,Labuan,0,0,0.0
2020-09-04,Putrajaya,0,0,0.0
2020-09-05,Johor,0,0,0.0
2020-09-05,Kedah,0,1,7.0
2020-09-05,Kelantan,0,0,0.0
2020-09-05,Melaka,0,0,0.0
2020-09-05,Negeri Sembilan,0,0,0.0
2020-09-05,Pahang,0,0,0.0
2020-09-05,Perak,0,0,0.0
2020-09-05,Perlis,0,0,0.0
2020-09-05,Penang,0,0,1.0
2020-09-05,Sabah,0,1,7.0
2020-09-05,Sarawak,0,0,0.0
2020-09-05,Selangor,0,0,4.0
2020-09-05,Terengganu,0,0,0.0
2020-09-05,Kuala Lumpur,4,4,2.0
2020-09-05,Labuan,0,0,0.0
2020-09-05,Putrajaya,0,0,0.0
2020-09-06,Johor,0,0,0.0
2020-09-06,Kedah,0,0,0.0
2020-09-06,Kelantan,0,0,0.0
2020-09-06,Melaka,0,0,0.0
2020-09-06,Negeri Sembilan,0,0,0.0
2020-09-06,Pahang,0,0,0.0
2020-09-06,Perak,0,0,0.0
2020-09-06,Perlis,0,0,0.0
2020-09-06,Penang,0,1,0.0
2020-09-06,Sabah,0,2,0.0
2020-09-06,Sarawak,0,0,0.0
2020-09-06,Selangor,0,0,2.0
2020-09-06,Terengganu,0,0,0.0
2020-09-06,Kuala Lumpur,3,3,0.0
2020-09-06,Labuan,0,0,0.0
2020-09-06,Putrajaya,0,0,0.0
2020-09-07,Johor,0,0,0.0
2020-09-07,Kedah,0,4,3.0
2020-09-07,Kelantan,0,0,0.0
2020-09-07,Melaka,0,0,0.0
2020-09-07,Negeri Sembilan,0,0,0.0
2020-09-07,Pahang,0,0,0.0
2020-09-07,Perak,0,0,0.0
2020-09-07,Perlis,0,0,0.0
2020-09-07,Penang,0,1,0.0
2020-09-07,Sabah,0,51,0.0
2020-09-07,Sarawak,0,0,6.0
2020-09-07,Selangor,2,2,0.0
2020-09-07,Terengganu,0,0,0.0
2020-09-07,Kuala Lumpur,4,4,0.0
2020-09-07,Labuan,0,0,0.0
2020-09-07,Putrajaya,0,0,0.0
2020-09-08,Johor,0,0,0.0
2020-09-08,Kedah,0,22,9.0
2020-09-08,Kelantan,0,0,0.0
2020-09-08,Melaka,0,0,0.0
2020-09-08,Negeri Sembilan,1,1,0.0
2020-09-08,Pahang,0,0,0.0
2020-09-08,Perak,0,0,0.0
2020-09-08,Perlis,0,1,0.0
2020-09-08,Penang,0,0,0.0
2020-09-08,Sabah,0,62,0.0
2020-09-08,Sarawak,0,0,2.0
2020-09-08,Selangor,9,9,1.0
2020-09-08,Terengganu,0,0,0.0
2020-09-08,Kuala Lumpur,5,5,0.0
2020-09-08,Labuan,0,0,0.0
2020-09-08,Putrajaya,0,0,0.0
2020-09-09,Johor,0,0,0.0
2020-09-09,Kedah,0,16,2.0
2020-09-09,Kelantan,0,0,0.0
2020-09-09,Melaka,0,0,0.0
2020-09-09,Negeri Sembilan,1,1,0.0
2020-09-09,Pahang,0,0,0.0
2020-09-09,Perak,0,0,0.0
2020-09-09,Perlis,0,0,0.0
2020-09-09,Penang,0,0,0.0
2020-09-09,Sabah,2,4,0.0
2020-09-09,Sarawak,1,1,0.0
2020-09-09,Selangor,1,1,0.0
2020-09-09,Terengganu,0,0,0.0
2020-09-09,Kuala Lumpur,1,1,5.0
2020-09-09,Labuan,0,0,0.0
2020-09-09,Putrajaya,0,0,0.0
2020-09-10,Johor,0,0,0.0
2020-09-10,Kedah,0,4,7.0
2020-09-10,Kelantan,0,0,0.0
2020-09-10,Melaka,0,0,0.0
2020-09-10,Negeri Sembilan,0,0,0.0
2020-09-10,Pahang,0,0,0.0
2020-09-10,Perak,0,0,0.0
2020-09-10,Perlis,0,0,0.0
2020-09-10,Penang,0,0,0.0
2020-09-10,Sabah,0,40,0.0
2020-09-10,Sarawak,0,0,0.0
2020-09-10,Selangor,1,1,3.0
2020-09-10,Terengganu,0,0,0.0
2020-09-10,Kuala Lumpur,0,0,14.0
2020-09-10,Labuan,0,0,0.0
2020-09-10,Putrajaya,0,0,0.0
2020-09-11,Johor,0,0,0.0
2020-09-11,Kedah,0,14,1.0
2020-09-11,Kelantan,0,0,0.0
2020-09-11,Melaka,0,0,0.0
2020-09-11,Negeri Sembilan,0,0,0.0
2020-09-11,Pahang,0,0,0.0
2020-09-11,Perak,0,0,0.0
2020-09-11,Perlis,0,0,0.0
2020-09-11,Penang,0,0,0.0
2020-09-11,Sabah,0,167,0.0
2020-09-11,Sarawak,0,0,1.0
2020-09-11,Selangor,1,1,4.0
2020-09-11,Terengganu,0,0,0.0
2020-09-11,Kuala Lumpur,0,0,8.0
2020-09-11,Labuan,0,0,0.0
2020-09-11,Putrajaya,0,0,0.0
2020-09-12,Johor,0,0,0.0
2020-09-12,Kedah,0,5,0.0
2020-09-12,Kelantan,0,0,0.0
2020-09-12,Melaka,0,0,0.0
2020-09-12,Negeri Sembilan,0,0,0.0
2020-09-12,Pahang,0,0,0.0
2020-09-12,Perak,0,0,0.0
2020-09-12,Perlis,0,0,0.0
2020-09-12,Penang,0,0,0.0
2020-09-12,Sabah,1,49,6.0
2020-09-12,Sarawak,0,0,1.0
2020-09-12,Selangor,2,2,1.0
2020-09-12,Terengganu,0,0,0.0
2020-09-12,Kuala Lumpur,2,2,0.0
2020-09-12,Labuan,0,0,0.0
2020-09-12,Putrajaya,0,0,0.0
2020-09-13,Johor,0,0,0.0
2020-09-13,Kedah,0,14,4.0
2020-09-13,Kelantan,0,0,0.0
2020-09-13,Melaka,0,0,0.0
2020-09-13,Negeri Sembilan,0,0,0.0
2020-09-13,Pahang,0,0,0.0
2020-09-13,Perak,0,0,0.0
2020-09-13,Perlis,0,0,0.0
2020-09-13,Penang,0,0,0.0
2020-09-13,Sabah,0,31,0.0
2020-09-13,Sarawak,0,0,0.0
2020-09-13,Selangor,1,1,3.0
2020-09-13,Terengganu,0,0,0.0
2020-09-13,Kuala Lumpur,1,1,0.0
2020-09-13,Labuan,0,0,0.0
2020-09-13,Putrajaya,0,0,0.0
2020-09-14,Johor,0,0,0.0
2020-09-14,Kedah,0,1,4.0
2020-09-14,Kelantan,0,0,0.0
2020-09-14,Melaka,0,0,0.0
2020-09-14,Negeri Sembilan,0,4,0.0
2020-09-14,Pahang,0,0,0.0
2020-09-14,Perak,0,0,0.0
2020-09-14,Perlis,0,0,1.0
2020-09-14,Penang,0,0,0.0
2020-09-14,Sabah,2,25,0.0
2020-09-14,Sarawak,0,0,0.0
2020-09-14,Selangor,0,0,2.0
2020-09-14,Terengganu,0,0,0.0
2020-09-14,Kuala Lumpur,1,1,0.0
2020-09-14,Labuan,0,0,0.0
2020-09-14,Putrajaya,0,0,0.0
2020-09-15,Johor,0,0,1.0
2020-09-15,Kedah,0,0,0.0
2020-09-15,Kelantan,0,0,0.0
2020-09-15,Melaka,0,0,0.0
2020-09-15,Negeri Sembilan,0,0,0.0
2020-09-15,Pahang,0,0,0.0
2020-09-15,Perak,0,0,0.0
2020-09-15,Perlis,0,0,0.0
2020-09-15,Penang,0,0,0.0
2020-09-15,Sabah,0,13,0.0
2020-09-15,Sarawak,0,0,0.0
2020-09-15,Selangor,5,5,3.0
2020-09-15,Terengganu,0,0,0.0
2020-09-15,Kuala Lumpur,5,5,2.0
2020-09-15,Labuan,0,0,0.0
2020-09-15,Putrajaya,0,0,0.0
2020-09-16,Johor,0,0,0.0
2020-09-16,Kedah,0,1,2.0
2020-09-16,Kelantan,0,0,0.0
2020-09-16,Melaka,0,0,3.0
2020-09-16,Negeri Sembilan,0,0,0.0
2020-09-16,Pahang,0,0,0.0
2020-09-16,Perak,0,0,0.0
2020-09-16,Perlis,0,0,1.0
2020-09-16,Penang,0,1,1.0
2020-09-16,Sabah,1,60,2.0
2020-09-16,Sarawak,0,0,3.0
2020-09-16,Selangor,0,0,4.0
2020-09-16,Terengganu,0,0,0.0
2020-09-16,Kuala Lumpur,0,0,9.0
2020-09-16,Labuan,0,0,1.0
2020-09-16,Putrajaya,0,0,0.0
2020-09-17,Johor,0,0,0.0
2020-09-17,Kedah,0,7,4.0
2020-09-17,Kelantan,0,0,0.0
2020-09-17,Melaka,0,0,0.0
2020-09-17,Negeri Sembilan,0,0,3.0
2020-09-17,Pahang,0,0,1.0
2020-09-17,Perak,0,0,0.0
2020-09-17,Perlis,0,0,0.0
2020-09-17,Penang,0,2,0.0
2020-09-17,Sabah,3,8,1.0
2020-09-17,Sarawak,0,1,0.0
2020-09-17,Selangor,2,3,2.0
2020-09-17,Terengganu,0,0,0.0
2020-09-17,Kuala Lumpur,0,0,4.0
2020-09-17,Labuan,0,0,0.0
2020-09-17,Putrajaya,0,0,0.0
2020-09-18,Johor,0,0,0.0
2020-09-18,Kedah,0,0,0.0
2020-09-18,Kelantan,0,0,0.0
2020-09-18,Melaka,0,0,0.0
2020-09-18,Negeri Sembilan,0,1,0.0
2020-09-18,Pahang,0,0,0.0
2020-09-18,Perak,0,0,0.0
2020-09-18,Perlis,0,0,0.0
2020-09-18,Penang,0,0,0.0
2020-09-18,Sabah,1,91,13.0
2020-09-18,Sarawak,0,0,0.0
2020-09-18,Selangor,3,3,0.0
2020-09-18,Terengganu,0,0,0.0
2020-09-18,Kuala Lumpur,0,0,1.0
2020-09-18,Labuan,0,0,0.0
2020-09-18,Putrajaya,0,0,0.0
2020-09-19,Johor,0,0,0.0
2020-09-19,Kedah,0,9,1.0
2020-09-19,Kelantan,0,0,0.0
2020-09-19,Melaka,0,0,0.0
2020-09-19,Negeri Sembilan,0,0,0.0
2020-09-19,Pahang,0,0,0.0
2020-09-19,Perak,0,0,0.0
2020-09-19,Perlis,0,0,0.0
2020-09-19,Penang,0,0,0.0
2020-09-19,Sabah,0,8,43.0
2020-09-19,Sarawak,0,0,0.0
2020-09-19,Selangor,1,1,1.0
2020-09-19,Terengganu,0,0,0.0
2020-09-19,Kuala Lumpur,2,2,6.0
2020-09-19,Labuan,0,0,0.0
2020-09-19,Putrajaya,0,0,0.0
2020-09-20,Johor,0,0,0.0
2020-09-20,Kedah,0,3,0.0
2020-09-20,Kelantan,0,0,0.0
2020-09-20,Melaka,0,0,0.0
2020-09-20,Negeri Sembilan,0,0,0.0
2020-09-20,Pahang,0,0,0.0
2020-09-20,Perak,0,0,0.0
2020-09-20,Perlis,0,0,0.0
2020-09-20,Penang,0,1,0.0
2020-09-20,Sabah,0,36,32.0
2020-09-20,Sarawak,0,0,0.0
2020-09-20,Selangor,4,4,4.0
2020-09-20,Terengganu,0,0,0.0
2020-09-20,Kuala Lumpur,6,6,4.0
2020-09-20,Labuan,2,2,0.0
2020-09-20,Putrajaya,0,0,0.0
2020-09-21,Johor,0,0,0.0
2020-09-21,Kedah,0,1,24.0
2020-09-21,Kelantan,0,0,0.0
2020-09-21,Melaka,0,0,0.0
2020-09-21,Negeri Sembilan,0,0,2.0
2020-09-21,Pahang,0,0,0.0
2020-09-21,Perak,0,0,0.0
2020-09-21,Perlis,0,0,0.0
2020-09-21,Penang,0,0,1.0
2020-09-21,Sabah,0,49,7.0
2020-09-21,Sarawak,0,0,0.0
2020-09-21,Selangor,3,4,6.0
2020-09-21,Terengganu,0,0,0.0
2020-09-21,Kuala Lumpur,3,3,0.0
2020-09-21,Labuan,0,0,0.0
2020-09-21,Putrajaya,0,0,0.0
2020-09-22,Johor,0,0,0.0
2020-09-22,Kedah,0,10,6.0
2020-09-22,Kelantan,0,0,0.0
2020-09-22,Melaka,0,0,0.0
2020-09-22,Negeri Sembilan,0,0,0.0
2020-09-22,Pahang,0,0,0.0
2020-09-22,Perak,0,0,0.0
2020-09-22,Perlis,0,0,0.0
2020-09-22,Penang,0,0,0.0
2020-09-22,Sabah,0,60,162.0
2020-09-22,Sarawak,1,2,0.0
2020-09-22,Selangor,0,1,0.0
2020-09-22,Terengganu,0,0,0.0
2020-09-22,Kuala Lumpur,9,9,0.0
2020-09-22,Labuan,0,0,0.0
2020-09-22,Putrajaya,0,0,0.0
2020-09-23,Johor,0,0,0.0
2020-09-23,Kedah,0,5,12.0
2020-09-23,Kelantan,0,1,0.0
2020-09-23,Melaka,0,0,0.0
2020-09-23,Negeri Sembilan,0,0,0.0
2020-09-23,Pahang,0,0,0.0
2020-09-23,Perak,0,0,0.0
2020-09-23,Perlis,0,0,1.0
2020-09-23,Penang,0,0,0.0
2020-09-23,Sabah,0,134,22.0
2020-09-23,Sarawak,0,0,0.0
2020-09-23,Selangor,0,2,2.0
2020-09-23,Terengganu,0,0,0.0
2020-09-23,Kuala Lumpur,4,5,2.0
2020-09-23,Labuan,0,0,0.0
2020-09-23,Putrajaya,0,0,0.0
2020-09-24,Johor,1,1,0.0
2020-09-24,Kedah,0,4,5.0
2020-09-24,Kelantan,0,0,0.0
2020-09-24,Melaka,0,0,0.0
2020-09-24,Negeri Sembilan,0,0,0.0
2020-09-24,Pahang,0,0,0.0
2020-09-24,Perak,0,0,0.0
2020-09-24,Perlis,0,0,0.0
2020-09-24,Penang,0,0,0.0
2020-09-24,Sabah,0,63,57.0
2020-09-24,Sarawak,0,0,0.0
2020-09-24,Selangor,1,3,1.0
2020-09-24,Terengganu,0,0,0.0
2020-09-24,Kuala Lumpur,0,0,1.0
2020-09-24,Labuan,0,0,0.0
2020-09-24,Putrajaya,0,0,0.0
2020-09-25,Johor,1,1,0.0
2020-09-25,Kedah,0,8,8.0
2020-09-25,Kelantan,0,0,0.0
2020-09-25,Melaka,0,0,0.0
2020-09-25,Negeri Sembilan,0,0,0.0
2020-09-25,Pahang,0,1,0.0
2020-09-25,Perak,0,0,0.0
2020-09-25,Perlis,0,0,0.0
2020-09-25,Penang,0,0,0.0
2020-09-25,Sabah,0,97,16.0
2020-09-25,Sarawak,0,0,0.0
2020-09-25,Selangor,1,2,1.0
2020-09-25,Terengganu,0,0,0.0
2020-09-25,Kuala Lumpur,2,2,5.0
2020-09-25,Labuan,0,0,0.0
2020-09-25,Putrajaya,0,0,0.0
2020-09-26,Johor,0,1,0.0
2020-09-26,Kedah,0,0,5.0
2020-09-26,Kelantan,0,0,0.0
2020-09-26,Melaka,0,1,0.0
2020-09-26,Negeri Sembilan,0,3,4.0
2020-09-26,Pahang,0,1,0.0
2020-09-26,Perak,0,0,0.0
2020-09-26,Perlis,0,0,0.0
2020-09-26,Penang,0,0,0.0
2020-09-26,Sabah,0,64,78.0
2020-09-26,Sarawak,0,1,0.0
2020-09-26,Selangor,0,2,0.0
2020-09-26,Terengganu,0,2,0.0
2020-09-26,Kuala Lumpur,3,6,2.0
2020-09-26,Labuan,0,1,0.0
2020-09-26,Putrajaya,0,0,0.0
2020-09-27,Johor,0,2,0.0
2020-09-27,Kedah,0,0,3.0
2020-09-27,Kelantan,0,0,0.0
2020-09-27,Melaka,0,1,0.0
2020-09-27,Negeri Sembilan,0,0,0.0
2020-09-27,Pahang,0,4,0.0
2020-09-27,Perak,0,0,0.0
2020-09-27,Perlis,0,0,0.0
2020-09-27,Penang,0,0,2.0
2020-09-27,Sabah,0,124,39.0
2020-09-27,Sarawak,0,2,0.0
2020-09-27,Selangor,1,11,1.0
2020-09-27,Terengganu,0,0,0.0
2020-09-27,Kuala Lumpur,3,6,5.0
2020-09-27,Labuan,0,0,0.0
2020-09-27,Putrajaya,0,0,0.0
2020-09-28,Johor,0,0,0.0
2020-09-28,Kedah,0,1,1.0
2020-09-28,Kelantan,0,0,0.0
2020-09-28,Melaka,0,1,0.0
2020-09-28,Negeri Sembilan,1,1,0.0
2020-09-28,Pahang,0,0,0.0
2020-09-28,Perak,0,0,0.0
2020-09-28,Perlis,0,0,0.0
2020-09-28,Penang,0,0,0.0
2020-09-28,Sabah,0,98,45.0
2020-09-28,Sarawak,0,0,1.0
2020-09-28,Selangor,1,11,7.0
2020-09-28,Terengganu,0,1,0.0
2020-09-28,Kuala Lumpur,1,1,0.0
2020-09-28,Labuan,0,1,0.0
2020-09-28,Putrajaya,0,0,0.0
2020-09-29,Johor,0,2,0.0
2020-09-29,Kedah,0,1,10.0
2020-09-29,Kelantan,0,1,0.0
2020-09-29,Melaka,0,1,0.0
2020-09-29,Negeri Sembilan,0,0,0.0
2020-09-29,Pahang,0,0,0.0
2020-09-29,Perak,0,1,0.0
2020-09-29,Perlis,0,1,0.0
2020-09-29,Penang,0,1,0.0
2020-09-29,Sabah,0,73,39.0
2020-09-29,Sarawak,3,3,0.0
2020-09-29,Selangor,1,15,0.0
2020-09-29,Terengganu,0,0,0.0
2020-09-29,Kuala Lumpur,0,2,1.0
2020-09-29,Labuan,0,0,0.0
2020-09-29,Putrajaya,0,0,0.0
2020-09-30,Johor,0,8,0.0
2020-09-30,Kedah,0,13,3.0
2020-09-30,Kelantan,0,2,0.0
2020-09-30,Melaka,0,0,0.0
2020-09-30,Negeri Sembilan,0,1,0.0
2020-09-30,Pahang,0,2,0.0
2020-09-30,Perak,0,1,0.0
2020-09-30,Perlis,0,2,0.0
2020-09-30,Penang,0,1,0.0
2020-09-30,Sabah,0,35,25.0
2020-09-30,Sarawak,0,4,0.0
2020-09-30,Selangor,0,10,0.0
2020-09-30,Terengganu,0,3,0.0
2020-09-30,Kuala Lumpur,3,6,0.0
2020-09-30,Labuan,0,1,0.0
2020-09-30,Putrajaya,0,0,0.0
2020-10-01,Johor,0,5,0.0
2020-10-01,Kedah,0,98,3.0
2020-10-01,Kelantan,0,0,0.0
2020-10-01,Melaka,0,1,0.0
2020-10-01,Negeri Sembilan,0,0,0.0
2020-10-01,Pahang,0,1,0.0
2020-10-01,Perak,0,0,0.0
2020-10-01,Perlis,0,2,0.0
2020-10-01,Penang,0,1,1.0
2020-10-01,Sabah,0,118,39.0
2020-10-01,Sarawak,0,0,0.0
2020-10-01,Selangor,0,13,3.0
2020-10-01,Terengganu,0,2,0.0
2020-10-01,Kuala Lumpur,1,14,1.0
2020-10-01,Labuan,0,0,0.0
2020-10-01,Putrajaya,0,5,0.0
2020-10-02,Johor,0,1,0.0
2020-10-02,Kedah,0,129,6.0
2020-10-02,Kelantan,0,2,0.0
2020-10-02,Melaka,0,0,0.0
2020-10-02,Negeri Sembilan,0,2,0.0
2020-10-02,Pahang,0,1,0.0
2020-10-02,Perak,0,3,0.0
2020-10-02,Perlis,0,0,0.0
2020-10-02,Penang,0,0,0.0
2020-10-02,Sabah,0,113,63.0
2020-10-02,Sarawak,0,0,0.0
2020-10-02,Selangor,0,31,5.0
2020-10-02,Terengganu,0,3,0.0
2020-10-02,Kuala Lumpur,0,1,7.0
2020-10-02,Labuan,0,1,0.0
2020-10-02,Putrajaya,0,0,0.0
2020-10-03,Johor,0,4,0.0
2020-10-03,Kedah,0,102,7.0
2020-10-03,Kelantan,0,2,0.0
2020-10-03,Melaka,0,0,0.0
2020-10-03,Negeri Sembilan,0,1,1.0
2020-10-03,Pahang,0,0,0.0
2020-10-03,Perak,0,0,0.0
2020-10-03,Perlis,0,0,0.0
2020-10-03,Penang,0,3,2.0
2020-10-03,Sabah,0,155,108.0
2020-10-03,Sarawak,0,3,0.0
2020-10-03,Selangor,0,32,1.0
2020-10-03,Terengganu,0,9,0.0
2020-10-03,Kuala Lumpur,0,4,2.0
2020-10-03,Labuan,0,0,0.0
2020-10-03,Putrajaya,0,2,0.0
2020-10-04,Johor,0,8,0.0
2020-10-04,Kedah,0,113,14.0
2020-10-04,Kelantan,0,1,0.0
2020-10-04,Melaka,0,0,0.0
2020-10-04,Negeri Sembilan,0,2,0.0
2020-10-04,Pahang,0,0,0.0
2020-10-04,Perak,0,2,0.0
2020-10-04,Perlis,0,0,0.0
2020-10-04,Penang,0,1,0.0
2020-10-04,Sabah,0,126,50.0
2020-10-04,Sarawak,0,1,0.0
2020-10-04,Selangor,0,31,2.0
2020-10-04,Terengganu,0,0,0.0
2020-10-04,Kuala Lumpur,1,3,1.0
2020-10-04,Labuan,0,5,0.0
2020-10-04,Putrajaya,0,0,0.0
2020-10-05,Johor,0,2,0.0
2020-10-05,Kedah,0,241,2.0
2020-10-05,Kelantan,0,1,0.0
2020-10-05,Melaka,0,1,0.0
2020-10-05,Negeri Sembilan,0,1,0.0
2020-10-05,Pahang,0,1,0.0
2020-10-05,Perak,0,2,0.0
2020-10-05,Perlis,0,0,0.0
2020-10-05,Penang,0,0,0.0
2020-10-05,Sabah,0,130,54.0
2020-10-05,Sarawak,1,1,1.0
2020-10-05,Selangor,0,34,0.0
2020-10-05,Terengganu,0,5,0.0
2020-10-05,Kuala Lumpur,2,7,0.0
2020-10-05,Labuan,0,4,0.0
2020-10-05,Putrajaya,0,2,0.0
2020-10-06,Johor,0,6,0.0
